repo_key,sha,nodes,edges,clumps,files_in_loops,unresolved_internal,internal_statements,parse_failures,read_failures,skipped_non_identifier,skipped_duplicate,build_seconds,is_pinned
getsentry/sentry-python,d48d3eb79bd6a91570476e5d3fc627e195ca2eba,100,550,3,36,0,616,0,0,1,0,1.718,False
getsentry/sentry-python,2882ee800533b52f264cd49ff603537e217c05c6,98,521,2,32,0,586,0,0,1,0,1.24,False
getsentry/sentry-python,35d86b69980632816b5e055a2d697cdecef14a36,116,635,3,37,0,716,0,0,1,0,1.486,False
getsentry/sentry-python,b530b6f89ba9c13a9f65a0fa3f151ed42c9befe0,69,329,2,22,0,379,0,0,0,0,1.115,False
getsentry/sentry-python,200d0cdde8eed2caa89b91db8b17baabe983d2de,144,693,4,50,0,749,0,0,1,0,2.743,False
getsentry/sentry-python,c97ea700789f8259cafa5dab4751d11236ca7a6e,145,689,4,49,0,745,0,0,1,0,1.844,False
getsentry/sentry-python,ad390863ed347b8395d4f0b4658acffc0e4b105b,145,689,4,49,0,745,0,0,1,0,0.805,False
getsentry/sentry-python,3f57299d1addff54a2d218c069e466a371edc8c4,150,700,4,50,0,756,0,0,0,0,1.689,False
getsentry/sentry-python,5715734eac1c5fb4b6ec61ef459080c74fa777b5,153,705,4,50,0,763,0,0,1,0,1.553,False
getsentry/sentry-python,6a733683ebd9728bab065b6e2d9ea11687e204a4,118,619,4,38,0,727,0,0,1,0,2.149,False
getsentry/sentry-python,8ced6609e6fcc95855f43cf9fc1d94b59836b57f,150,704,4,50,0,760,0,0,0,0,1.972,False
getsentry/sentry-python,eb5ee4acf1556a9973ef1fe7d0ae63bab150059d,98,521,2,32,0,586,0,0,1,0,1.313,False
getsentry/sentry-python,e9b5855d619ded6152bd84dff93f948ac2d32515,117,635,3,38,0,718,0,0,1,0,1.398,False
getsentry/sentry-python,a58154259468b0d2f944a4a01eb2bf96a543696c,145,689,4,49,0,745,0,0,1,0,1.596,False
google/flax,32ad6c57a6f2c09080e9746b903addcb5c2b226c,208,494,2,47,7,605,0,0,10,0,4.341,True
google/flax,33bf6b6adec5dd7e5981d970972ec5b0fb04cfc2,205,479,2,48,5,572,0,0,9,0,2.023,False
google/flax,51e2cf536f5e0f63a4c7c1c4dccbb2831abf924f,165,319,2,25,5,372,0,0,9,0,2.929,False
google/flax,398e170b1e14bec7369987af7beafd32405f21ef,131,208,1,18,6,261,0,0,0,0,2.292,False
google/flax,091df13e82629328b317fc20fe2f360c1d964435,162,297,2,24,5,351,0,0,9,0,2.068,False
google/flax,fbdc3394f67c973c3502c482d168152437fea3c2,185,407,2,45,5,485,0,0,6,0,3.064,False
google/flax,541385015d1925f50e47530ed838a485c315d58d,208,492,2,47,7,601,0,0,9,0,2.729,False
google/flax,b468207650e7fd2b9b4b035dbbec6176d9ae3734,165,319,2,25,5,372,0,0,9,0,2.05,False
google/flax,3b21870822bd2a6d880194799b749bb69534769f,189,414,2,45,5,493,0,0,6,0,2.471,False
google/flax,e16cfc44f85a9c4b26f3ebb28249ba49ce3e1527,209,509,2,48,7,620,0,0,10,0,2.444,False
google/flax,829e004c6d5646f24bd048023a4407e3b4d5aa98,165,319,2,25,5,372,0,0,9,0,1.937,False
google/flax,b8bdafbbc53bfdb7266db18b4a5261eb0fff3625,200,456,2,33,5,555,0,0,8,0,2.775,False
google/flax,c1046ad08f885e3ff35e6fdec2bd0b6495e04e22,201,463,2,33,5,564,0,0,8,0,1.261,False
google/flax,c25f546ff4c72c6c85e5225fe8467331720034be,176,366,2,30,5,418,0,0,9,0,2.182,False
google/mobly,c6145d2d18b6594420e5fa2ca95123d38e4b10ff,50,78,1,2,0,79,0,0,0,0,0.682,True
google/mobly,ac5549a19bef84d226fa639da8b249ded508321e,47,71,1,2,0,72,0,0,0,0,0.667,False
google/mobly,464a16aee403100025085846f0b6a5e29620e5b6,36,40,0,0,0,40,0,0,0,0,0.487,False
google/mobly,02b9d84acfe775a6fe73e2b960ba7e47765184d6,40,52,0,0,0,53,0,0,0,0,0.501,False
google/mobly,81f4c8854fdc7b07607efdb7f0da91b9e1b22d12,35,39,0,0,0,39,0,0,0,0,0.321,False
google/mobly,5960e218c4006d8b7681ffe9698cbef160ad112f,37,43,0,0,0,44,0,0,0,0,0.426,False
google/mobly,2172facbb0ad8d1795a63e7b777d5938914cf758,37,44,0,0,0,45,0,0,0,0,0.34,False
google/mobly,51c912d1a8ffd5ace4a9a744a46498515cf5c145,37,44,0,0,0,45,0,0,0,0,0.31,False
google/mobly,5aa74012449604d732e51637d7775891caab7df2,46,66,0,0,0,67,0,0,0,0,0.404,False
googleapis/python-storage,6aef9b7bf17c3ff50518e90c688f1b08a1b90f6d,158,218,1,10,41,341,0,0,2,0,2.25,True
googleapis/python-storage,d346c94253ddce6985bcdc7da8eaf3f0585a9f66,32,50,2,6,38,133,0,0,2,0,0.541,False
googleapis/python-storage,69b2c45079ce2c86f7847fdc9611a9462ae28678,30,43,2,6,35,109,0,0,1,0,0.337,False
googleapis/python-storage,9e4d1d8b44e55a1a10032b844932a8f5140c68fe,144,184,2,6,50,287,0,0,2,0,1.12,False
googleapis/python-storage,4c1c819539f8026e14dbe67734be1395ccb18aae,30,42,2,6,34,107,0,0,1,0,0.35,False
googleapis/python-storage,b91e57d6ca314ac4feaec30bf355fcf7ac4468c0,32,50,2,6,38,132,0,0,2,0,0.369,False
googleapis/python-storage,6152ab4067d39ba824f9b6a17b83859dd7236cec,30,43,2,6,35,108,0,0,1,0,0.295,False
googleapis/python-storage,e3e57a9c779d6b87852063787f19e27c76b1bb14,33,55,2,6,39,148,0,0,2,0,0.425,False
googleapis/python-storage,179de2a7e0ca92b2cd849714a2d7801baaf1c551,33,51,2,6,40,137,0,0,2,0,0.384,False
googleapis/python-storage,ec52b38df211fad18a86d7e16d83db79de59d5f5,30,43,2,6,36,115,0,0,2,0,0.363,False
googleapis/python-storage,a834d1b54aa96152ced4d841c4e0c241acd2d8d8,30,42,2,6,34,107,0,0,1,0,0.365,False
googleapis/python-storage,3465d08e098edb250dee5e97d1fb9ded8bae5700,30,43,2,6,35,114,0,0,2,0,0.36,False
googleapis/python-storage,4db96c960b07e503c1031c9fa879cf2af195f513,146,186,2,6,48,300,0,0,2,0,0.992,False
googleapis/python-storage,7a4e7a5974abedb0b7b2e110cacbfcd0a40346b6,30,43,2,6,35,114,0,0,2,0,0.398,False
googleapis/python-storage,8ec02c0e656a4e6786f256798f4b93b95b50acec,148,196,1,10,50,313,0,0,2,0,0.941,False
googleapis/python-storage,2f4164d209494752bd3b9ec4d6ac389282f5c604,30,43,2,6,36,115,0,0,2,0,0.396,False
googleapis/python-storage,3bf5c5213a3fac2058a07539e0a1e1c4497d5f07,32,50,2,6,38,128,0,0,2,0,0.27,False
googleapis/python-storage,79d27da9fe842e44a9091076ea0ef52c5ef5ff72,32,50,2,6,38,133,0,0,2,0,0.301,False
googleapis/python-storage,547740c0a898492e76ce5e60dd20c7ddb8a53d1f,32,50,2,6,38,128,0,0,2,0,0.311,False
googleapis/python-storage,4d76e3882210ed2818a43256265f6df31348d410,30,43,2,6,35,114,0,0,1,0,0.298,False
hgrecco/pint,16775fdc99688c4afd7954f51e1d61b9a491ab09,72,295,1,63,0,303,0,0,0,0,1.084,True
hgrecco/pint,59b8b0a19385a710f41ff16253a37371b19a5647,26,71,1,14,0,72,0,0,5,0,0.484,False
hgrecco/pint,5109e05fe89e18258a5cc88f444d80cfb7d18cce,25,66,1,13,0,68,0,0,0,0,0.464,False
hgrecco/pint,3936c36badcb27f12cad5d25072035613e7a35b0,25,66,1,13,0,68,0,0,0,0,0.432,False
hgrecco/pint,d662fd2580acfbdb3cbae6c57969c2b67408ce96,25,68,1,13,0,70,0,0,0,0,0.362,False
hgrecco/pint,a0264aa4aa3a74f84930e320b1ca69f13b29609d,72,295,1,63,0,304,0,0,0,0,0.693,False
hgrecco/pint,37a61ede6fbd628c7dc160eb36278cf41c96484c,61,176,1,41,0,186,0,0,5,0,0.891,False
hgrecco/pint,47bbe5b25215ec0bb2ce00bd24122743f9b9a4df,31,101,1,18,0,109,0,0,5,0,0.488,False
hgrecco/pint,e350d2174896d903f7c6c548398969850a1cc02f,26,69,1,13,0,70,0,0,0,0,0.511,False
hgrecco/pint,5403f46ecf636d0749cf54cddf725d177d60af61,27,91,1,16,0,99,0,0,5,0,0.35,False
hgrecco/pint,878f81e75dc61f7fe58e64c927fe2da939aca0dd,26,69,1,13,0,70,0,0,0,0,0.345,False
hgrecco/pint,f1dc122abc48eae80d88bc3adeb99081e46e6f29,27,91,1,16,0,99,0,0,5,0,0.395,False
hgrecco/pint,e0a8c221bfe7c83f5d6fcbe2e847724a41cf61a6,72,221,1,49,0,213,0,0,5,0,0.954,False
hgrecco/pint,583b2979f67452f0c5d29399ace07dd98808278e,26,69,1,13,0,70,0,0,0,0,0.373,False
hgrecco/pint,af723faccff4d4778dd21cafc71de78b015b91c3,26,69,1,13,0,70,0,0,0,0,0.242,False
hgrecco/pint,1d566538f8ee47fbf7c9127e0385fec8de0d9b78,27,91,1,16,0,99,0,0,5,0,0.418,False
hgrecco/pint,5bdf0109576b423823fd67fd5eaabe0ce4d02fc6,27,91,1,16,0,99,0,0,5,0,0.295,False
hgrecco/pint,d8bd0d04be9544d8e7bdd6a5d74485330f5f8e01,26,69,1,13,0,70,0,0,0,0,0.347,False
hgrecco/pint,90174a33c00a1364fcf2af9c59adf7859b0706b2,28,64,1,5,0,66,0,0,0,0,0.502,False
hgrecco/pint,68a3e9132597d8ffc55beb306c692e20c9c8a93e,25,68,1,13,0,70,0,0,0,0,0.407,False
ibis-project/ibis,8641087cbfdb847bf5f1e9e3fd920be55bf659c7,180,1101,1,104,2,1201,0,0,12,0,4.197,True
ibis-project/ibis,438eb19f261b144c4c993eaf9c8ad3a475c22827,201,998,4,94,0,1060,0,0,0,0,3.409,False
ibis-project/ibis,3a054fce3db40e59894f6910fae92e247da89dc6,201,995,4,94,0,1057,0,0,0,0,1.58,False
ibis-project/ibis,69c5bf0de2061e329597309638efec49dd2b2a97,186,1082,2,83,1,1170,0,0,12,0,4.089,False
ibis-project/ibis,0a86e3c82ac9fcaf39da2c0c49d6c922208a09d5,175,1062,1,101,2,1160,0,0,12,0,3.26,False
ibis-project/ibis,ac59dacb6963052ad9dfa2fa6631798be845b6d3,201,998,4,94,0,1060,0,0,0,0,3.067,False
ibis-project/ibis,03acbd10ab55e6cdc9759682eafb79f13c4b4950,269,1429,5,102,4,1532,0,0,12,0,5.884,False
ibis-project/ibis,725a6b1b989c3edae0b63d4681dfe9fc987582fe,201,995,4,94,0,1057,0,0,0,0,3.098,False
ibis-project/ibis,f019b6766ee81a41e3f78bfaba69439a6d0ee707,185,1077,2,82,1,1166,0,0,12,0,4.34,False
ibis-project/ibis,1b02b184c227290545c11b7bc4af6f24fe2b6f6e,186,1070,2,82,1,1161,0,0,12,0,2.794,False
instructlab/instructlab,2fffc620651d6d22c3279a1a6aac302146b97036,103,216,2,4,42,249,0,0,0,0,1.645,True
instructlab/instructlab,9be662aacc994c7016e9c0724500c658589369f2,73,138,1,2,34,155,0,0,0,0,0.828,False
instructlab/instructlab,a060edf190c8820adb8428678fb923f184aa42a4,103,215,2,4,42,247,0,0,0,0,0.866,False
instructlab/instructlab,81c69513b447656f0ba03a7ef6debfa505e0c22a,59,95,1,3,16,101,0,0,0,0,0.649,False
instructlab/instructlab,0698b62870f094f2e9681e8ee0d2c53f6588b0a0,60,89,1,3,18,98,0,0,0,0,0.503,False
instructlab/instructlab,e0a1e8ce2fa10b9730dc9f6b3d4036f4e63947d9,77,152,1,2,38,176,0,0,0,0,0.774,False
instructlab/instructlab,6af299ac2396b0d29d7976c861765022f6df8ee9,34,42,0,0,0,46,0,0,0,0,0.401,False
instructlab/instructlab,d7ed89dc00fff6b98d036a8519979fd6e9dd823b,59,88,1,3,19,98,0,0,0,0,0.534,False
instructlab/instructlab,e8097167e0f70e887cc7aa8b9eaeabacbff6ed6a,62,98,1,3,22,110,0,0,0,0,0.614,False
instructlab/instructlab,ca231b189adc84caf8bb15f96162719848b765aa,34,36,0,0,0,39,0,0,0,1,0.498,False
instructlab/instructlab,4aa80b1f403f96dc3f6503c83dbea21b18e8a337,34,42,0,0,0,46,0,0,0,0,0.408,False
instructlab/instructlab,5398229da51147b24458d661a8c9820967ec5b10,60,89,1,3,18,98,0,0,0,0,0.446,False
instructlab/instructlab,ed2c941a8ee3dafb884746d03bcdc0cae57fd8a0,73,144,1,2,38,167,0,0,0,0,0.849,False
instructlab/instructlab,eadb214ef45a059d43e102942cc0d59046019a33,38,44,0,0,0,47,0,0,0,0,0.4,False
instructlab/instructlab,d0647edd0ab7fb7fb577491203645792c64137a4,61,94,1,3,16,100,0,0,0,0,0.545,False
instructlab/instructlab,a9f4f60b3974a0d1611427412d32656876c8fd80,34,42,0,0,0,46,0,0,0,0,0.321,False
instructlab/instructlab,faaf98858135cd8279caede18906d4b36a4b78a9,20,16,0,0,0,15,0,0,14,0,0.243,False
instructlab/instructlab,5e7c7b4d53ce320a4de201c31c4fdd153ab207bc,103,215,2,4,42,247,0,0,0,0,1.061,False
instructlab/instructlab,cbd5be02c6694252263fc627a3078db8693a4f38,73,131,1,2,34,147,0,0,0,0,0.716,False
instructlab/instructlab,59de6749732381006f3c97806b0e8c1d07c99efa,20,13,0,0,0,12,0,0,14,0,0.252,False
ipython/ipython,1460cef36a6e15915af6a2aa57f3384cc05693bb,182,401,1,55,16,420,0,0,5,0,3.222,True
ipython/ipython,81b87f20aa8836b42fbb2b1dee7b662d8d5d46c6,227,405,2,53,15,434,0,0,12,0,3.46,False
ipython/ipython,02545e95585fa222f9e83b83161e6af4065fd6f7,190,401,1,52,15,416,0,0,7,0,2.736,False
ipython/ipython,201acc865abb92a6184b3c01d21c577e1ff07139,225,401,2,52,15,432,0,0,12,0,2.693,False
ipython/ipython,36550f17759c1624d4dc76797c7212219d75f5d8,223,405,2,51,15,434,0,0,12,0,1.962,False
ipython/ipython,4d0c438d617e49b77d68cd98208f7b2d371a1381,182,402,1,55,16,421,0,0,5,0,2.464,False
ipython/ipython,322f2fe50d9dccb6134d3d61df7d90772ecf2751,227,403,2,53,15,432,0,0,12,0,2.698,False
ipython/ipython,5b0df90efaa7fe99abb4d92b0acffc1051ec5549,225,402,2,52,15,433,0,0,12,0,2.222,False
ipython/ipython,ad948680afaefee8cf530052807e2367db3826b3,182,401,1,55,16,420,0,0,5,0,2.882,False
ipython/ipython,801c9adb94b213fc5e8cacb0d9920a0ff7727c2e,181,400,1,53,16,419,0,0,5,0,1.517,False
ipython/ipython,b8220b5b975e3f4e19d078033aa1e68da28e2c9b,179,391,1,52,16,407,0,0,5,0,1.935,False
ipython/ipython,978324813ce6a4a39156c549436b89eb22944038,181,400,1,53,16,419,0,0,5,0,1.887,False
ipython/ipython,78fea5f8d7bf6ca55796e82ed341e7fd291878f0,190,401,1,52,15,416,0,0,7,0,2.615,False
ipython/ipython,580137e726f52665d2cc19ab5a0aaac55da0d47a,190,401,1,52,15,416,0,0,7,0,1.288,False
ipython/ipython,ad07901d8cf6fb874262c6387bd24d9e5a284144,190,401,1,52,15,416,0,0,7,0,1.273,False
ipython/ipython,cbac235320fe91056a0fb6dba74cd8bef7fc21d9,182,401,1,55,16,420,0,0,5,0,2.57,False
ipython/ipython,637e037d668db7aebe61ae04261ebfc5cb7f32c5,179,391,1,52,16,407,0,0,5,0,1.842,False
ipython/ipython,1454013b8b615ce75d30d38b7710e3fccca16263,190,400,1,52,15,415,0,0,7,0,2.062,False
iterative/dvc,29386a0dbba672881f4a729973ebc5fd95417cd3,250,1481,2,147,2,1666,0,0,7,0,3.861,True
iterative/dvc,415a85c6bebf658e3cc6b35ec250897ba94869ea,162,602,2,106,1,645,0,0,4,0,2.345,False
iterative/dvc,77f24af727c7ed6225296b20e80fd9e7b56b7460,145,499,3,63,1,538,0,0,4,0,1.84,False
iterative/dvc,b1f38d8e72a472042719c15691daab1560850d86,137,473,3,61,0,498,0,0,4,0,1.916,False
iterative/dvc,505b88afae783374a45f22258b58d560ed2146f9,162,602,2,106,1,645,0,0,4,0,1.558,False
iterative/dvc,e5cf9b203df01f13e5568c745906d74bc131235c,242,1134,2,190,1,1246,0,0,8,0,4.042,False
iterative/dvc,ca73078b80438ac290e557efd2a0379f6b1f26b2,250,1477,2,147,2,1657,0,0,7,0,3.128,False
iterative/dvc,09f6b1c7b9731b1e7f31e19c6c7c824b4c2e2c04,138,478,3,61,0,502,0,0,4,0,1.553,False
iterative/dvc,fdb103ed666072d294f39317f15ece6be7c1701e,76,291,3,6,1,320,0,0,5,0,1.191,False
iterative/dvc,a338fad036bd9ac8bdd79ecec964f8c5558609c4,148,525,3,76,1,565,0,0,4,0,1.855,False
iterative/dvc,4d267ef7424e6b87ed0bc9a6c69544c0f5fdb90c,138,477,3,61,0,501,0,0,4,0,1.147,False
iterative/dvc,582cb9e0641528168bcacb002ff43f5736920a00,63,190,1,8,1,192,0,0,5,0,0.828,False
iterative/dvc,82efd3e7809606497b5c9a1f58e4abdbc7f98330,250,1481,2,147,2,1665,0,0,7,0,2.822,False
iterative/dvc,51a8c782aeac0b758adef9a161ae97b17503cb01,166,620,2,105,1,619,0,0,5,0,2.461,False
iterative/dvc,71c478755399b049101ab9400e7f48dda2a47597,167,643,2,123,1,640,0,0,5,0,1.833,False
iterative/dvc,8787ac03808fcf38dcac01f7a57f82f216b28e12,140,502,3,75,0,528,0,0,4,0,1.652,False
iterative/dvc,0bfb3c0ab2ee229762d551bb622258b99e889ceb,140,503,3,75,0,531,0,0,4,0,0.821,False
iterative/dvc,e05157f8e05e856d2e9966c30a3150c26b32b86f,153,539,3,79,1,580,0,0,4,0,1.538,False
iterative/dvc,c4295fa05c34c6ebf8951e83f52a03d4cd85d2a8,67,218,1,9,1,237,0,0,5,0,1.018,False
iterative/dvc,5b737a0a0b7e4ac3377d84c353be8ac7761685d4,145,499,3,63,1,538,0,0,4,0,1.384,False
jackdewinter/pymarkdown,cee1f3f5575f73b671deb4374c6e7a263fa40df9,203,1281,1,20,0,1281,0,0,0,0,3.886,True
jackdewinter/pymarkdown,cbe7b1ffc548995151ec36320c979a6123869159,98,267,0,0,0,267,0,0,0,0,2.015,False
jackdewinter/pymarkdown,c1cbe8cb01ab83d3980c15653356bd14245436f3,98,267,0,0,0,267,0,0,0,0,0.665,False
jackdewinter/pymarkdown,5d2b0c8a8cf12fa74d046e4a64f2ed11a0fc27e7,202,1266,1,20,0,1266,0,0,0,0,2.895,False
jackdewinter/pymarkdown,f87b0e2f3f20b19d69fd4dcf854d4b4c591ec232,98,267,0,0,0,267,0,0,0,0,1.33,False
jackdewinter/pymarkdown,c42a99c5b7d560c836b0d5b11ae01fae4a32bc69,99,268,0,0,0,268,0,0,0,0,1.358,False
jackdewinter/pymarkdown,911e871a488de37a5b90ebaf9e2f489e278848a3,203,1281,1,20,0,1281,0,0,0,0,2.926,False
jackdewinter/pymarkdown,77206faa3633b86c19dd7f2ba858334071fe5571,197,1171,1,14,0,1171,0,0,0,0,3.276,False
jackdewinter/pymarkdown,e4ef5c6b193ad3f5013e8a7721a0379e07cc1178,201,1246,1,20,0,1246,0,0,0,0,2.928,False
jackdewinter/pymarkdown,c6892745c1338db2972c47aac7a0d1e59b6138db,203,1279,1,20,0,1279,0,0,0,0,2.191,False
jackdewinter/pymarkdown,b77e432d9d6f5b2b46b959d253bec24781444f6f,98,267,0,0,0,267,0,0,0,0,1.334,False
jackdewinter/pymarkdown,0983b67ce19c1986d7b6b35a1e697e53be12c91f,202,1275,1,20,0,1275,0,0,0,0,2.925,False
jackdewinter/pymarkdown,91e63ade5a88c244c8d404a42c80589ce9c53834,98,267,0,0,0,267,0,0,0,0,1.328,False
jackdewinter/pymarkdown,11d4ff7c378ea444513ac694ef503bc0940f3a15,202,1275,1,20,0,1275,0,0,0,0,2.878,False
jackdewinter/pymarkdown,30e3597933d3a90ef5318c2553cc2d24f833fe3f,197,1164,1,13,0,1164,0,0,0,0,2.789,False
jackdewinter/pymarkdown,e479453b3d80125dde67ac5c70fde293c9dbf611,203,1279,1,20,0,1279,0,0,0,0,2.868,False
jackdewinter/pymarkdown,c9bb2a86c5b12f9e4ec287324bd10287325bcfac,202,1275,1,20,0,1275,0,0,0,0,1.638,False
jackdewinter/pymarkdown,1a83e3f3633e23d567b0d3b6868b8b9016205034,112,535,1,7,0,535,0,0,0,0,2.041,False
jackdewinter/pymarkdown,8fd549b1299d4c055ee2d192486d2cbcdaaf09d6,98,267,0,0,0,267,0,0,0,0,1.381,False
jlowin/fastmcp,3f24e401fd16069c620c7fff21e897bda7473909,157,423,2,45,0,469,0,0,0,0,2.92,True
jlowin/fastmcp,a7ce4a84706ab0bae1c7e7a5f347ef30e1a9a073,78,180,1,23,0,196,0,0,0,0,1.05,False
jlowin/fastmcp,77bdc9de200a45149c09cbfabfe82de0744d53a7,129,350,2,40,0,387,0,0,0,0,1.772,False
jlowin/fastmcp,c0b01ceb1fe2e6243729bee0470059e0d38e9268,116,289,1,31,0,321,0,0,0,0,1.273,False
jlowin/fastmcp,2dc71971a2ace203fc9250efbbd21aa13960caae,56,122,1,20,0,128,0,0,1,0,0.694,False
jlowin/fastmcp,4c216de113e58126d8a8e25b5f4bdc643aeaea70,59,126,1,20,0,134,0,0,1,0,0.471,False
jlowin/fastmcp,7df8db451dbbaf4e96adfd8289b6e84e64b5a5b2,56,111,2,14,0,117,0,0,1,0,0.485,False
jlowin/fastmcp,94b1eb9d6e75cf12dccffc04f9f96f3bb8921bba,157,423,2,45,0,469,0,0,0,0,2.01,False
jlowin/fastmcp,1f3f82d245f97632b9bd9ccb63746acad9c87f71,153,414,1,44,0,456,0,0,0,0,0.962,False
jlowin/fastmcp,4445c87bf4a1ea8462880ab2ce7d1c553822f67b,128,334,1,36,0,370,0,0,0,0,1.393,False
jlowin/fastmcp,c4d941f67174e0416ca4b8c0731dfec1eefcbc5a,69,162,1,23,0,178,0,0,0,0,0.717,False
jlowin/fastmcp,d0869457b1b34b38229aa7203463ad1de201ce59,57,123,1,20,0,129,0,0,1,0,0.538,False
jlowin/fastmcp,3c160d60d6add0401b3ab91f7931a60e94fd52ec,100,242,1,27,0,270,0,0,0,0,1.233,False
jlowin/fastmcp,b1a173cdf7d3ce38ff287e78897d26dc98f52b26,79,183,1,23,0,199,0,0,0,0,0.665,False
jlowin/fastmcp,5b05e80d8b558c7af6dd163a00150d4fa2d536fb,65,141,1,22,0,152,0,0,0,0,0.557,False
jlowin/fastmcp,5b6bec62458db536ee6a52f01be3855dfec44e37,58,126,1,20,0,132,0,0,1,0,0.514,False
jlowin/fastmcp,c3d1176a69599b2080acfaeedf7a5be1b4bd9715,146,397,1,44,0,439,0,0,0,0,1.888,False
jlowin/fastmcp,d04840560a31ede819f4951f49b15e63d55ff23c,127,332,1,36,0,367,0,0,0,0,1.314,False
jlowin/fastmcp,c27385da78595fc4a47bef689f259317a3739904,69,161,1,23,0,177,0,0,0,0,0.694,False
jlowin/fastmcp,1914c9626121c61cd8f9bae1ed1e4a294ba7b093,78,184,1,24,0,201,0,0,0,0,0.843,False
joke2k/faker,73efc82d92951c5245ff25c824f29a16d040be7b,698,774,1,3,0,780,0,0,0,0,13.354,True
joke2k/faker,29dff0a0f2a31edac21a18cfa50b5bc9206304b2,318,327,1,2,0,326,0,0,0,0,5.27,False
joke2k/faker,948461af5094e9a2de1bd3357e715981490264a1,510,527,0,0,0,528,0,0,0,0,8.265,False
joke2k/faker,ca43530c384807393bf2812ea86a16978738b2af,505,521,0,0,0,523,0,0,0,0,2.754,False
joke2k/faker,591cffeb14e2d92747f1f49639fcbbe1ed4a80a9,645,708,1,3,0,712,0,0,0,0,9.823,False
joke2k/faker,adae52da073f306f94183aec3b92b4333fead930,694,769,1,3,0,775,0,0,0,0,6.172,False
joke2k/faker,fa79c6b0c510274b08b46ad0f007fd1b517a9ab2,628,682,1,3,0,688,0,0,0,0,5.785,False
joke2k/faker,fc546bca9b4f411e8565aeb5ddd9ccee8de59494,323,332,1,2,0,331,0,0,0,0,4.302,False
joke2k/faker,b51f852b097f416d9c60198a838ce3d5f396ea19,661,726,1,3,0,731,0,0,0,0,9.951,False
joke2k/faker,5b8105a7576114e9ec8e2da771dcadaf6453b33b,443,459,0,0,0,460,0,0,0,0,6.383,False
joke2k/faker,17f22ba4cb5c158b63785c8e441597369dafdb61,641,696,1,3,0,702,0,0,0,0,9.681,False
joke2k/faker,e87a753f0463b259fffeacf2a33f0ed7f38ac023,409,421,1,2,0,419,0,0,0,0,6.167,False
joke2k/faker,da39d8262b1b4a3d88c3bf934c047deca354b01e,677,749,1,3,0,753,0,0,0,0,10.178,False
joke2k/faker,71715c88c21a186043c4da7f015bbc9ebdb94bb8,662,727,1,3,0,731,0,0,0,0,5.033,False
joke2k/faker,6428fb541cf4e84b809c684c31d59ac088102aa4,506,522,0,0,0,524,0,0,0,0,6.649,False
joke2k/faker,3f9b0e9c771c4bacd4d50cb90c02a912cb8b7780,634,688,1,3,0,694,0,0,0,0,9.575,False
joke2k/faker,faa419b7af433c75253374c3d319ba5ffc3139cd,639,693,1,3,0,699,0,0,0,0,4.75,False
joke2k/faker,7186962a1607332682dc1dad4e2b0d7c97825b84,694,769,1,3,0,775,0,0,0,0,6.376,False
joke2k/faker,9f48a5c6a251b2b8d9f84f65472f946b85b9a923,432,448,0,0,0,449,0,0,0,0,5.681,False
joke2k/faker,4240ef8fc783c0c1598085b596783ace9ccaee03,662,727,1,3,0,731,0,0,0,0,10.225,False
kedro-org/kedro,94c35e92d00b621f4477967366d04af2be21facd,69,148,1,27,0,153,0,0,22,0,1.288,True
kedro-org/kedro,b6e585f80ace1896e6bd3c31d827a1991ed2c664,68,147,2,4,0,150,0,0,21,0,1.195,False
kedro-org/kedro,a565d6607d1d16933dbb1ea42cfb9de39ef80980,74,161,3,6,0,166,0,0,22,0,1.027,False
kedro-org/kedro,fd6a69d78e7ab2de2d0392d55af2942bb69e6ab6,67,145,3,6,0,149,0,0,22,0,0.831,False
kedro-org/kedro,32b87be55f7b7e55179d0c288c97e5e33d139689,67,143,2,4,0,145,0,0,21,0,0.881,False
kedro-org/kedro,fd17607434b8037aa6d19a73bcd1659f1f74c709,67,141,2,4,0,144,0,0,22,0,0.694,False
kedro-org/kedro,6e3e4d1831a42d625754f3ec71bd0ded7d85be61,74,164,4,8,0,168,0,0,22,0,0.962,False
kedro-org/kedro,057de3457a778698001d9fd2f5797ca3b4a9ba3a,74,161,3,6,0,165,0,0,22,0,0.652,False
kedro-org/kedro,ac589ca13b2dccaa96526ec000a7778d297b24ff,67,140,1,2,0,142,0,0,21,0,0.805,False
kedro-org/kedro,cd026f5e1d849f047002d1c4978e5cb8e5a9f184,67,137,1,2,0,139,0,0,21,0,0.464,False
kedro-org/kedro,00789fa4d5f1ed8734d6e2561db4fd52c3feddc8,67,143,2,4,0,145,0,0,21,0,0.556,False
kedro-org/kedro,3c46b4120f503fff2644818411d1983f7be94e57,68,147,2,4,0,150,0,0,21,0,0.688,False
kedro-org/kedro,ed041973514db89e77ee78b13dd805ac0b358588,74,163,2,31,0,168,0,0,22,0,0.925,False
kedro-org/kedro,f1f49e51bd6cfce827f9090fc3d10096d6edab9c,74,164,2,32,0,169,0,0,22,0,0.51,False
kedro-org/kedro,25e8f49b7ea1fe8ecad16bff3c4242a715f98ccb,68,146,2,4,0,149,0,0,21,0,0.918,False
kedro-org/kedro,8eff35713e7ed5ceb5c3a415c349fdcc5294a7b5,68,146,2,4,0,149,0,0,21,0,0.458,False
kedro-org/kedro,036016004c5a2805b977b268af39313d6e7d5700,67,141,2,4,0,145,0,0,22,0,0.822,False
